item_id,item_name,item_description,item_category,label,confidence_score,reasoning
1626087399,French Fries,"Fried to a golden crisp perfection and perfectly seasoned, perfect accompaniment to any meal.",TANDOORI STARTERS,vegetarian,0.9,
1622804288,Tandoori Sizzler,,TANDOORI STARTERS,non-vegetarian,0.7,
1203951242,Fruit Salad,"Made with a mix of fresh and seasonal fruits, it's a healthy and delicious option for breakfast, lunch, or a snack and a great way to get your daily dose of vitamins and nutrients.",Ice Cream And Falooda,vegetarian,1,
1203894169,Strawberry,Indulge in the sweet and juicy burst of flavor with every bite of our plump and ripe strawberries,Ice Cream And Falooda,vegetarian,1,
1202580378,Chinese Combo,,Chinese Rice And Noodles,non-vegetarian,0.5,
1202557068,Aloo Jeera,"Potatoes Stir-Fried with Cumin Seeds.
",Indian Curry And Main Course,vegetarian,1,
1202586848,Singapore Noodles,"Rice Noodles Stir-Fried with Vegetables and Spices in a Style influenced By Singaporean Cuisine.
",Indian Curry And Main Course,vegetarian,0.75,
1611345886,Chinese Combo,,INDIAN MEALS / BIRIYANI/ RICE VARITIES,non-vegetarian,0.5,
396071297,Sprite,Non-caffeinated soft drink,Mocktails,vegetarian,0.8,
1067514273,7 Up,Non-caffeinated soft drink,Drinks,vegetarian,1,
1067514274,Mountain Dew,"The original citrus-flavored soft drink with a bold and daring taste. With high caffeine content and a unique combination of flavors, it's the perfect choice for those who want to fuel their adrenaline and thirst in one shot.",Drinks,vegetarian,0.8,
1067514296,Tabbouleh,"Made with finely chopped parsley, tomatoes, and onions, mixed with mint, and a lemon dressing. A perfect blend of flavors and textures, making it a refreshing and healthy side dish or a satisfying light meal.",Salads,vegetarian,1,
1067514292,Arabic Salad,Made with a mix of fresh vegetables and dressed with lemon juice and olive oil. it's a healthy and delicious option for those looking for a side dish or a light meal.,Salads,vegetarian,1,
1067514291,Rocca Salad,"Made with a combination of fresh arugula, parmesan cheese, and other toppings, it's a simple yet delicious salad that is perfect as a side dish or a light meal.",Salads,vegetarian,0.95,
1067514293,Fattoush,"Made with fresh vegetables, herbs and toasted pita bread. Our Fattoush salad is made with crisp lettuce, tomatoes, cucumbers, onions, parsley and mint, making it a perfect side dish or a satisfying light meal.",Salads,vegetarian,1,
1313855603,Onion Rings,"Made with fresh onions, coated in a crispy batter, it's a perfect snack or side dish for any meal.",Sides,vegetarian,0.7,
1270263371,French Fries,"Fried to a golden crisp perfection and perfectly seasoned, perfect accompaniment to any meal.",Sides,vegetarian,0.9,
1270278135,Mozzarella Sticks,"Crispy and cheesy mozzarella sticks, coated with a golden breadcrum crust and filled with melted cheese, they're a perfect snack or side dish to enjoy with any meal.",Sides,vegetarian,0.9,
1057414360,Blueberry Mojito,"Made with fresh blueberries, mint leaves, lime juice and a splash for soda. It's a great way to quench your thirst.",Mojito,vegetarian,1,
987057480,Passion Fruit Mojito,"Made with passion fruit, lime, mint and a splash of soda water and will transport you to a tropical paradise.",Mojito,vegetarian,1,
742741424,Mountain Dew,"The original citrus-flavored soft drink with a bold and daring taste. With high caffeine content and a unique combination of flavors, it's the perfect choice for those who want to fuel their adrenaline and thirst in one shot.",Cold Drinks,vegetarian,0.8,
742741878,Water,Stay hydrated and refreshed with our water.,Cold Drinks,vegetarian,1,
742741485,Pepsi,Carbonated soft drink,Cold Drinks,vegetarian,1,
764604424,Avocado Juice,"Made from freshly pressed avocados, it's packed with healthy fats, vitamins and minerals, making it a nutritious and delicious drink option.",Fresh Juices,vegetarian,0.99,
1057357663,Pineapple Juice,"A sweet, tropical drink made by blending the flesh of a pineapple. It is a rich source of vitamin C and contains enzymes that can aid digestion.",Fresh Juices,vegetarian,1,
1057357066,Orange Juice,"Made capturing all the natural sweetness and tangy citrus flavor. Packed with Vitamin C, it's the perfect thirst quencher and a healthy addition to your daily diet.",Fresh Juices,vegetarian,1,
882321471,Watermelon Juice,Refreshing and hydrating beverage made from freshly squeezed watermelon. It is a natural source of vitamins and minerals,Fresh Juices,vegetarian,1,
1057367446,Pomegranate Juice,"Made from carefully selected, ripe pomegranates, it's a perfect balance of sweet and tangy that's packed with antioxidants, making it a healthy and delicious drink option.",Fresh Juices,vegetarian,1,
1057359391,Strawberry Juice,"Refreshing and delicious, rich in natural vitamins and minerals. Healthy alternative to sugary drinks.",Fresh Juices,vegetarian,1,
1057356694,Mango Juice,"Made from the freshest, ripest mangos, carefully selected for the perfect balance of sweetness and tanginess.",Fresh Juices,vegetarian,0.9,
1288690142,Cocktail Juice,"Made with a blend of seasonal fruits, it's a healthy and delicious option for breakfast, lunch, or a snack and a great way to get your daily dose of vitamins and nutrients.",Fresh Juices,vegetarian,0.95,
1671237467,Shaib Combo Special,,Best Sellers - 30% Off,non-vegetarian,0.5,
1671237466,Double zinger burger with Avocado Juice,,Best Sellers - 30% Off,non-vegetarian,1,
77766274,Small Water,Stay hydrated and refreshed with our water.,Drinks,vegetarian,1,
77766278,Sprite,Non-caffeinated soft drink,Drinks,vegetarian,0.8,
204734230,Fanta,Carbonated soft drink,Drinks,vegetarian,0.9,
1200059486,Mountain Dew,"The original citrus-flavored soft drink with a bold and daring taste. With high caffeine content and a unique combination of flavors, it's the perfect choice for those who want to fuel their adrenaline and thirst in one shot.",Drinks,vegetarian,0.8,
211351678,Rice Pudding,"Made with sweet rice, creamy milk & fragrant spices .Classic dessert for ending to any meal.",Desserts,vegetarian,0.9,
79615121,White Rice,"Get a perfect complement to your meal with our high-quality White Rice. Made from premium quality long-grain rice, it is carefully cleaned, processed to retain its natural taste and texture.",Fatta & Rice,vegetarian,1,
93079354,Vine Leaves,Add a touch of Mediterranean flavor to your meals with our delicious Vine Leaves.,Fresh Mahashi,vegetarian,0.8,
102483110,Cheese Samosa,"Savory pastries filled with a delectable mixture of melted cheese, herbs, and spices, wrapped in a crispy and golden pastry shell",Sultan Samosa,vegetarian,1,
102483107,Chicken Samosa,A crispy and flaky pastry shell stuffed with succulent and spicy chicken filling,Sultan Samosa,non-vegetarian,1,
92716001,Chicken Shawarma Sandwich,"Made with tender, marinated chicken that is slow-cooked on a spit, and served with lettuce and tahini sauce, wrapped in a bread, it's a perfect meal for those who love flavorful and hearty sandwiches.",Sultan sandwiches,non-vegetarian,1,
79314783,Avocado Juice,"Made from freshly pressed avocados, it's packed with healthy fats, vitamins and minerals, making it a nutritious and delicious drink option.",Fresh sultan juices,vegetarian,0.99,
79314751,Orange Juice,"Made capturing all the natural sweetness and tangy citrus flavor. Packed with Vitamin C, it's the perfect thirst quencher and a healthy addition to your daily diet.",Fresh sultan juices,vegetarian,1,
79314759,Pomegranate Juice,"Made from carefully selected, ripe pomegranates, it's a perfect balance of sweet and tangy that's packed with antioxidants, making it a healthy and delicious drink option.",Fresh sultan juices,vegetarian,1,
79314771,Sweet Melon Juice,"Refresh your palate with a sweet and juicy Sweet Melon Juice, made from ripe and juicy melons, blended to perfection for a delicious and thirst-quenching drink in every sip",Fresh sultan juices,vegetarian,1,
79314787,Lemon Mint Juice,"Made with a blend of fresh lemons, mint, and a touch of sweetness, it's a perfect thirst quencher and great to enjoy anytime of the day.",Fresh sultan juices,vegetarian,1,
79314775,Kiwi Juice,"Made from freshly squeezed kiwis, it's packed with natural sweetness, vitamins and minerals, making it a healthy and delicious drink option.",Fresh sultan juices,vegetarian,1,
79314779,Apple Juice,Made with a blend of juicy apples,Fresh sultan juices,vegetarian,1,
79314767,Watermelon Juice,Refreshing and hydrating beverage made from freshly squeezed watermelon. It is a natural source of vitamins and minerals,Fresh sultan juices,vegetarian,1,
79314755,Strawberry Juice,"Refreshing and delicious, rich in natural vitamins and minerals. Healthy alternative to sugary drinks.",Fresh sultan juices,vegetarian,1,
79314763,Pineapple Juice,"A sweet, tropical drink made by blending the flesh of a pineapple. It is a rich source of vitamin C and contains enzymes that can aid digestion.",Fresh sultan juices,vegetarian,1,
79314747,Mango Juice,"Made from the freshest, ripest mangos, carefully selected for the perfect balance of sweetness and tanginess.",Fresh sultan juices,vegetarian,0.9,
79314869,Fried Kebbeh,"Savor the crispy delight of our Fried Kebbeh, a golden-brown masterpiece with a savory, spiced filling that satisfies your Middle Eastern comfort food cravings.",Lebanese Appetizers,non-vegetarian,0.5,
79314861,Arabic Salad,Made with a mix of fresh vegetables and dressed with lemon juice and olive oil. it's a healthy and delicious option for those looking for a side dish or a light meal.,Lebanese Appetizers,vegetarian,1,
89962709,Small Water,Stay hydrated and refreshed with our water.,Cold And Natural Drinks,vegetarian,1,
89983633,7 Up,Non-caffeinated soft drink,Cold And Natural Drinks,vegetarian,1,
89983641,Mountain Dew,"The original citrus-flavored soft drink with a bold and daring taste. With high caffeine content and a unique combination of flavors, it's the perfect choice for those who want to fuel their adrenaline and thirst in one shot.",Cold And Natural Drinks,vegetarian,0.8,
89983642,Pepsi,Carbonated soft drink,Cold And Natural Drinks,vegetarian,1,
94815453,Kashkaval Cheese Manoucheh,Flatbread topped with kashkaval cheese.,Manakish,vegetarian,0.95,
94815448,Muhammara Manoucheh,"Embark on a flavor-filled journey with our Muhammara Manoucheh, a warm Lebanese flatbread topped, pomegranate molasses, and Middle Eastern spices, creating a harmonious fusion of textures and tastes that transport you to culinary paradise.",Manakish,vegetarian,0.85,
947761594,Coca-Cola,Carbonated soft drink,Drinks,vegetarian,0.9,
947761598,Sprite,Non-caffeinated soft drink,Drinks,vegetarian,0.8,
947761597,Fanta Orange,Carbonated soft drink,Drinks,vegetarian,0.9,
947761589,Strawberry Mojito,"Made with fresh strawberries, mint leaves, lime juice and a splash of soda. A perfect balance of sweet and tangy, it's a great way to quench your thirst.",Mojito,vegetarian,1,
947761587,Classic Mojito,"Made with lime, mint and a splash of soda water and will transport you to a tropical paradise.",Mojito,vegetarian,1,
947761588,Passion Fruit Mojito,"Made with passion fruit, lime, mint and a splash of soda water and will transport you to a tropical paradise.",Mojito,vegetarian,1,
1290109505,Tabbouleh,"Made with finely chopped parsley, tomatoes, and onions, mixed with mint, and a lemon dressing. A perfect blend of flavors and textures, making it a refreshing and healthy side dish or a satisfying light meal.",Salads,vegetarian,1,
1290105452,Fattoush,"Made with fresh vegetables, herbs and toasted pita bread. Our Fattoush salad is made with crisp lettuce, tomatoes, cucumbers, onions, parsley and mint, making it a perfect side dish or a satisfying light meal.",Salads,vegetarian,1,
947761565,Garlic Sauce,"A creamy blend of fresh garlic, tangy lemon juice and smooth mayonnaise, perfect for dipping, spreading or drizzling over meats, veggies or sandwiches.",Sauces & Dips,vegetarian,0.9,
1399406205,Halloumi Avocado Bagel,"Grilled halloumi cheese, smashed avocado, cucumber and fresh zaatar leaves served in bagel bread with your choice of side salad or fries.",Favorites,vegetarian,1,
1427013195,Avocado & Egg on Toast,"Two poached eggs with mashed avocado, slow roasted tomatoes, toasted mixed seeds, pomegranate seeds, feta cheese, Sakura cress and coriander oil.",Favorites,vegetarian,1,
1427013197,Eggs Your Way,"Your choice of sunny side up, omelette, or scrambled eggs served with side salad and bread.",Favorites,vegetarian,1,
1427013196,Mediterranean Bowl *Known as Circle Breakfast Bowl*,"Known as Circle Breakfast Bowl. Quinoa, Arabic chickpea salad, poached eggs, avocado, roasted tomato, grilled halloumi, spinach, kale, beetroot hummus, homemade falafel and fresh pomegranate with pesto sauce.",Favorites,vegetarian,1,
1399406276,Pepsi,,Soft Drinks,vegetarian,0.9,
1399406278,Mirinda,,Soft Drinks,vegetarian,0.5,
1399406277,Diet Pepsi,,Soft Drinks,vegetarian,0.95,
1578437178,Berry Waffles,"Waffles topped with a mix of berries, fruit compote, drizzled with caramel sauce and topped with mint leaves.",Breakfast Menu,vegetarian,0.8,
